case_id,ocd_id,surface_formula,adsorbate,backend_key,backend,llm_model,llm_route,force_field,calculator_backend,force_field_model,force_field_size,variant,best_energy_eV,success,run_path,iterations,wasted_iterations,waste_ratio,slip_count,dissociation_count,tokens_used
022,242,Fe20Mn20P20,[NH2],gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-3.5104713439941406,TRUE,research/results/basic_experiments/ocd62/openrouter_gemini25pro_mace_mp0_small/no_forbid/022,5,0,0.0,4,0,27949
022,242,Fe20Mn20P20,[NH2],gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-3.60184097290039,TRUE,research/results/basic_experiments/ocd62/openrouter_gemini25pro_mace_mp0_small/no_termination/022,5,0,0.0,4,0,27708
022,242,Fe20Mn20P20,[NH2],gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-3.4414615631103516,TRUE,research/results/basic_experiments/ocd62/openrouter_gemini25pro_mace_mp0_small/one_shot/022,1,0,0.0,1,0,4518
023,252,Ag60Ga20,C(=O)C,gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,full,-3.43936538696289,TRUE,research/results/basic_experiments/ocd62/openrouter_gemini25pro_mace_mp0_small/full/023,5,0,0.0,2,2,26151
023,252,Ag60Ga20,C(=O)C,gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-3.439350128173828,TRUE,research/results/basic_experiments/ocd62/openrouter_gemini25pro_mace_mp0_small/no_slip/023,5,0,0.0,1,1,29166
023,252,Ag60Ga20,C(=O)C,gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-3.439350128173828,TRUE,research/results/basic_experiments/ocd62/openrouter_gemini25pro_mace_mp0_small/no_forbid/023,5,0,0.0,1,0,44635
023,252,Ag60Ga20,C(=O)C,gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-3.439350128173828,TRUE,research/results/basic_experiments/ocd62/openrouter_gemini25pro_mace_mp0_small/no_termination/023,5,0,0.0,3,0,47168
023,252,Ag60Ga20,C(=O)C,gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-3.4162750244140625,TRUE,research/results/basic_experiments/ocd62/openrouter_gemini25pro_mace_mp0_small/one_shot/023,1,0,0.0,0,0,8218
024,275,Cd20Y20,C[O],gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,full,-5.222894668579102,TRUE,research/results/basic_experiments/ocd62/openrouter_gemini25pro_mace_mp0_small/full/024,5,0,0.0,4,0,29442
024,275,Cd20Y20,C[O],gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-5.222894668579102,TRUE,research/results/basic_experiments/ocd62/openrouter_gemini25pro_mace_mp0_small/no_slip/024,5,0,0.0,4,0,26558
024,275,Cd20Y20,C[O],gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-5.222879409790039,TRUE,research/results/basic_experiments/ocd62/openrouter_gemini25pro_mace_mp0_small/no_forbid/024,5,0,0.0,4,0,26631
024,275,Cd20Y20,C[O],gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-5.222879409790039,TRUE,research/results/basic_experiments/ocd62/openrouter_gemini25pro_mace_mp0_small/no_termination/024,5,0,0.0,4,0,27092
024,275,Cd20Y20,C[O],gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-5.20787239074707,TRUE,research/results/basic_experiments/ocd62/openrouter_gemini25pro_mace_mp0_small/one_shot/024,1,0,0.0,1,0,4814
025,294,Ga36Mn36,N,gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,full,-3.493175506591797,TRUE,research/results/basic_experiments/ocd62/openrouter_gemini25pro_mace_mp0_small/full/025,5,0,0.0,3,0,26689
025,294,Ga36Mn36,N,gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-3.549367904663086,TRUE,research/results/basic_experiments/ocd62/openrouter_gemini25pro_mace_mp0_small/no_slip/025,5,0,0.0,3,0,25394
025,294,Ga36Mn36,N,gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-3.549367904663086,TRUE,research/results/basic_experiments/ocd62/openrouter_gemini25pro_mace_mp0_small/no_forbid/025,5,0,0.0,3,0,39998
025,294,Ga36Mn36,N,gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-3.549367904663086,TRUE,research/results/basic_experiments/ocd62/openrouter_gemini25pro_mace_mp0_small/no_termination/025,5,0,0.0,4,0,41559
025,294,Ga36Mn36,N,gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-3.479421615600586,TRUE,research/results/basic_experiments/ocd62/openrouter_gemini25pro_mace_mp0_small/one_shot/025,1,0,0.0,1,0,7409
026,335,As40Ti40,C[O],gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,full,-7.450052261352539,TRUE,research/results/basic_experiments/ocd62/openrouter_gemini25pro_mace_mp0_small/full/026,4,0,0.0,3,0,27530
026,335,As40Ti40,C[O],gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-7.434549331665039,TRUE,research/results/basic_experiments/ocd62/openrouter_gemini25pro_mace_mp0_small/no_slip/026,5,0,0.0,4,0,25861
026,335,As40Ti40,C[O],gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-7.38249397277832,TRUE,research/results/basic_experiments/ocd62/openrouter_gemini25pro_mace_mp0_small/no_forbid/026,3,0,0.0,2,0,29116
026,335,As40Ti40,C[O],gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-7.434610366821289,TRUE,research/results/basic_experiments/ocd62/openrouter_gemini25pro_mace_mp0_small/no_termination/026,5,0,0.0,4,0,40941
026,335,As40Ti40,C[O],gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-7.24180793762207,TRUE,research/results/basic_experiments/ocd62/openrouter_gemini25pro_mace_mp0_small/one_shot/026,1,0,0.0,0,0,6807
027,338,Se72Ta36,N,gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,full,-7.403881072998047,TRUE,research/results/basic_experiments/ocd62/openrouter_gemini25pro_mace_mp0_small/full/027,5,1,0.2,2,1,27572
027,338,Se72Ta36,N,gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-7.403942108154297,TRUE,research/results/basic_experiments/ocd62/openrouter_gemini25pro_mace_mp0_small/no_slip/027,5,0,0.0,3,1,24661
027,338,Se72Ta36,N,gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-7.403881072998047,TRUE,research/results/basic_experiments/ocd62/openrouter_gemini25pro_mace_mp0_small/no_forbid/027,5,0,0.0,3,1,26987
027,338,Se72Ta36,N,gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-7.403881072998047,TRUE,research/results/basic_experiments/ocd62/openrouter_gemini25pro_mace_mp0_small/no_termination/027,5,1,0.2,2,1,25424
027,338,Se72Ta36,N,gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-7.403881072998047,TRUE,research/results/basic_experiments/ocd62/openrouter_gemini25pro_mace_mp0_small/one_shot/027,1,0,0.0,0,0,4379
028,351,Ca24Pb24Pd24,[CH2][O],gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,full,-3.95587158203125,TRUE,research/results/basic_experiments/ocd62/openrouter_gemini25pro_mace_mp0_small/full/028,5,1,0.2,4,2,27260
028,351,Ca24Pb24Pd24,[CH2][O],gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-4.074314117431641,TRUE,research/results/basic_experiments/ocd62/openrouter_gemini25pro_mace_mp0_small/no_slip/028,5,0,0.0,5,2,27259
028,351,Ca24Pb24Pd24,[CH2][O],gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-4.055267333984375,TRUE,research/results/basic_experiments/ocd62/openrouter_gemini25pro_mace_mp0_small/no_forbid/028,5,0,0.0,5,1,43089
028,351,Ca24Pb24Pd24,[CH2][O],gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-4.055267333984375,TRUE,research/results/basic_experiments/ocd62/openrouter_gemini25pro_mace_mp0_small/no_termination/028,5,1,0.2,4,2,41018
028,351,Ca24Pb24Pd24,[CH2][O],gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,one_shot,,FALSE,research/results/basic_experiments/ocd62/openrouter_gemini25pro_mace_mp0_small/one_shot/028,1,0,0.0,1,1,6124
029,362,In18N18Ti36,O=N,gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,full,-7.967422485351563,TRUE,research/results/basic_experiments/ocd62/openrouter_gemini25pro_mace_mp0_small/full/029,5,0,0.0,4,3,30780
029,362,In18N18Ti36,O=N,gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-7.8788909912109375,TRUE,research/results/basic_experiments/ocd62/openrouter_gemini25pro_mace_mp0_small/no_slip/029,5,0,0.0,5,3,26903
029,362,In18N18Ti36,O=N,gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-8.408592224121094,TRUE,research/results/basic_experiments/ocd62/openrouter_gemini25pro_mace_mp0_small/no_forbid/029,5,0,0.0,5,2,45745
029,362,In18N18Ti36,O=N,gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-7.967422485351563,TRUE,research/results/basic_experiments/ocd62/openrouter_gemini25pro_mace_mp0_small/no_termination/029,5,0,0.0,4,2,45308
029,362,In18N18Ti36,O=N,gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,one_shot,,FALSE,research/results/basic_experiments/ocd62/openrouter_gemini25pro_mace_mp0_small/one_shot/029,1,0,0.0,1,1,7395
030,384,Cd16Pd48,C([CH2])O,gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,full,-5.087837219238281,TRUE,research/results/basic_experiments/ocd62/openrouter_gemini25pro_mace_mp0_small/full/030,5,0,0.0,3,0,27294
030,384,Cd16Pd48,C([CH2])O,gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-5.087898254394531,TRUE,research/results/basic_experiments/ocd62/openrouter_gemini25pro_mace_mp0_small/no_slip/030,5,0,0.0,3,0,24980
030,384,Cd16Pd48,C([CH2])O,gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-5.087837219238281,TRUE,research/results/basic_experiments/ocd62/openrouter_gemini25pro_mace_mp0_small/no_forbid/030,5,0,0.0,3,0,44016
030,384,Cd16Pd48,C([CH2])O,gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-5.087837219238281,TRUE,research/results/basic_experiments/ocd62/openrouter_gemini25pro_mace_mp0_small/no_termination/030,5,0,0.0,3,0,43741
030,384,Cd16Pd48,C([CH2])O,gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-4.688911437988281,TRUE,research/results/basic_experiments/ocd62/openrouter_gemini25pro_mace_mp0_small/one_shot/030,1,0,0.0,1,0,7593
031,439,Ca16Pb16Pd16,OH,gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,full,-5.4511260986328125,TRUE,research/results/basic_experiments/ocd62/openrouter_gemini25pro_mace_mp0_small/full/031,5,0,0.0,4,0,27061
031,439,Ca16Pb16Pd16,OH,gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-4.651206970214844,TRUE,research/results/basic_experiments/ocd62/openrouter_gemini25pro_mace_mp0_small/no_slip/031,5,0,0.0,4,0,26823
031,439,Ca16Pb16Pd16,OH,gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-5.47479248046875,TRUE,research/results/basic_experiments/ocd62/openrouter_gemini25pro_mace_mp0_small/no_forbid/031,5,0,0.0,5,0,28420
031,439,Ca16Pb16Pd16,OH,gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-5.4748687744140625,TRUE,research/results/basic_experiments/ocd62/openrouter_gemini25pro_mace_mp0_small/no_termination/031,5,0,0.0,5,0,40096
031,439,Ca16Pb16Pd16,OH,gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-3.9895553588867183,TRUE,research/results/basic_experiments/ocd62/openrouter_gemini25pro_mace_mp0_small/one_shot/031,1,0,0.0,1,0,7216
032,479,Ni6Sc36Te12,OH,gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,full,-7.2280120849609375,TRUE,research/results/basic_experiments/ocd62/openrouter_gemini25pro_mace_mp0_small/full/032,5,0,0.0,4,1,28819
032,479,Ni6Sc36Te12,OH,gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-7.1137542724609375,TRUE,research/results/basic_experiments/ocd62/openrouter_gemini25pro_mace_mp0_small/no_slip/032,5,0,0.0,4,2,26802
032,479,Ni6Sc36Te12,OH,gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-7.2280120849609375,TRUE,research/results/basic_experiments/ocd62/openrouter_gemini25pro_mace_mp0_small/no_forbid/032,5,0,0.0,4,1,27940
032,479,Ni6Sc36Te12,OH,gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-7.2280120849609375,TRUE,research/results/basic_experiments/ocd62/openrouter_gemini25pro_mace_mp0_small/no_termination/032,5,0,0.0,4,2,42800
032,479,Ni6Sc36Te12,OH,gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,one_shot,,FALSE,research/results/basic_experiments/ocd62/openrouter_gemini25pro_mace_mp0_small/one_shot/032,1,0,0.0,1,1,7017
033,491,Ca24Zn48,[NH2],gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,full,-4.546146392822266,TRUE,research/results/basic_experiments/ocd62/openrouter_gemini25pro_mace_mp0_small/full/033,5,0,0.0,4,1,29893
033,491,Ca24Zn48,[NH2],gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-4.444711685180664,TRUE,research/results/basic_experiments/ocd62/openrouter_gemini25pro_mace_mp0_small/no_slip/033,5,0,0.0,5,1,26105
033,491,Ca24Zn48,[NH2],gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-4.444726943969727,TRUE,research/results/basic_experiments/ocd62/openrouter_gemini25pro_mace_mp0_small/no_forbid/033,5,0,0.0,5,1,28007
033,491,Ca24Zn48,[NH2],gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-4.546115875244141,TRUE,research/results/basic_experiments/ocd62/openrouter_gemini25pro_mace_mp0_small/no_termination/033,5,0,0.0,4,1,44384
033,491,Ca24Zn48,[NH2],gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,one_shot,,FALSE,research/results/basic_experiments/ocd62/openrouter_gemini25pro_mace_mp0_small/one_shot/033,1,0,0.0,1,1,7560
034,502,Hf40Sb24Zn8,[CH2]C,gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,full,-6.991722106933594,TRUE,research/results/basic_experiments/ocd62/openrouter_gemini25pro_mace_mp0_small/full/034,5,0,0.0,4,2,30823
034,502,Hf40Sb24Zn8,[CH2]C,gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-7.120536804199219,TRUE,research/results/basic_experiments/ocd62/openrouter_gemini25pro_mace_mp0_small/no_slip/034,5,0,0.0,4,2,27889
034,502,Hf40Sb24Zn8,[CH2]C,gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-6.991722106933594,TRUE,research/results/basic_experiments/ocd62/openrouter_gemini25pro_mace_mp0_small/no_forbid/034,5,0,0.0,3,2,31137
034,502,Hf40Sb24Zn8,[CH2]C,gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-6.991722106933594,TRUE,research/results/basic_experiments/ocd62/openrouter_gemini25pro_mace_mp0_small/no_termination/034,5,0,0.0,4,2,28569
034,502,Hf40Sb24Zn8,[CH2]C,gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-6.991722106933594,TRUE,research/results/basic_experiments/ocd62/openrouter_gemini25pro_mace_mp0_small/one_shot/034,1,0,0.0,1,0,4533
035,513,Pd24Zr24,OH,gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,full,-6.176261901855469,TRUE,research/results/basic_experiments/ocd62/openrouter_gemini25pro_mace_mp0_small/full/035,5,0,0.0,5,0,29392
035,513,Pd24Zr24,OH,gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-6.1764984130859375,TRUE,research/results/basic_experiments/ocd62/openrouter_gemini25pro_mace_mp0_small/no_slip/035,5,0,0.0,5,0,27414
035,513,Pd24Zr24,OH,gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-6.176292419433594,TRUE,research/results/basic_experiments/ocd62/openrouter_gemini25pro_mace_mp0_small/no_forbid/035,5,0,0.0,5,0,27191
035,513,Pd24Zr24,OH,gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-6.2310638427734375,TRUE,research/results/basic_experiments/ocd62/openrouter_gemini25pro_mace_mp0_small/no_termination/035,5,0,0.0,5,0,44185
035,513,Pd24Zr24,OH,gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-6.2310638427734375,TRUE,research/results/basic_experiments/ocd62/openrouter_gemini25pro_mace_mp0_small/one_shot/035,1,0,0.0,1,0,8318
036,530,Co32Y48,[NH],gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,full,-10.606913566589355,TRUE,research/results/basic_experiments/ocd62/openrouter_gemini25pro_mace_mp0_small/full/036,5,0,0.0,4,0,30362
036,530,Co32Y48,[NH],gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-10.643351554870604,TRUE,research/results/basic_experiments/ocd62/openrouter_gemini25pro_mace_mp0_small/no_slip/036,5,0,0.0,5,0,27183
036,530,Co32Y48,[NH],gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-10.643351554870604,TRUE,research/results/basic_experiments/ocd62/openrouter_gemini25pro_mace_mp0_small/no_forbid/036,5,0,0.0,5,0,29659
036,530,Co32Y48,[NH],gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-10.643351554870604,TRUE,research/results/basic_experiments/ocd62/openrouter_gemini25pro_mace_mp0_small/no_termination/036,5,0,0.0,5,0,45056
036,530,Co32Y48,[NH],gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-9.957316398620604,TRUE,research/results/basic_experiments/ocd62/openrouter_gemini25pro_mace_mp0_small/one_shot/036,1,0,0.0,1,0,7008
037,547,Pd144Si32,C[O],gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,full,-5.74797248840332,TRUE,research/results/basic_experiments/ocd62/openrouter_gemini25pro_mace_mp0_small/full/037,5,0,0.0,4,0,31349
037,547,Pd144Si32,C[O],gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-5.74797248840332,TRUE,research/results/basic_experiments/ocd62/openrouter_gemini25pro_mace_mp0_small/no_slip/037,5,0,0.0,4,1,28554
037,547,Pd144Si32,C[O],gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-5.74797248840332,TRUE,research/results/basic_experiments/ocd62/openrouter_gemini25pro_mace_mp0_small/no_forbid/037,5,1,0.2,4,1,47356
037,547,Pd144Si32,C[O],gemini,openrouter_gemini25pro_mace_mp0_small,google/gemini-2.5-pro,OpenRouter,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-5.743021011352539,TRUE,research/results/basic_experiments/ocd62/openrouter_gemini25pro_mace_mp0_small/no_termination/037,5,1,0.2,3,1,49430
